BoroCT2010,LotArea,FootPrint,FloorSpace,AssessLand
4016900,1630480.0,710060.177641,2397024.0,14262826.0
4017000,1480090.0,595659.127725,977407.0,6237979.0
4017100,3767004.0,1679174.46619,3646837.0,60760350.0
4017200,1271987.0,515621.458038,668373.0,4703378.0
4017400,1283151.0,542787.586025,717723.0,4390900.0
4017600,1290673.0,510662.896916,833977.0,4240427.0
4017800,1205054.0,487579.244891,645341.0,4005123.0
4017900,3017878.0,2483860.30297,5588098.0,43229303.0
4018000,834476.0,312869.073337,446623.0,3702241.0
4018101,622778.0,400917.017709,1598798.0,7676458.0
4018102,636651.0,441154.155092,1947916.0,11806750.0
4018200,1524887.0,576904.219091,892975.0,6351401.0
4018300,1446311.0,796655.694256,2594351.0,29049391.0
4018401,1352637.0,469238.257886,878364.0,8125007.0
4018402,1537531.0,594103.414366,868492.0,7586099.0
4018501,644255.0,364937.565987,1437701.0,7005687.0
4018502,662769.0,425342.699249,1467520.0,7974209.0
4018600,1119245.0,371939.771926,572507.0,4027093.0
4018700,1170324.0,545798.688812,1186877.0,7251491.0
4018800,1221262.0,313440.155681,495027.0,4853645.0
4018900,1487415.0,1035478.09698,2352698.0,15190538.0
4019000,1345154.0,539918.80066,742301.0,5954704.0
4019200,1363461.0,499413.306743,911773.0,5751022.0
4019400,1910186.0,650264.304729,920381.0,6784055.0
4019600,1566553.0,606105.87681,1040920.0,6858169.0
4019800,1368046.0,587259.173936,971427.0,5360911.0
4019900,6633183.0,4028343.47825,7730735.0,62461650.0
4020200,798561.0,300913.074815,490684.0,2896373.0
4020400,1636266.0,747731.359582,1072773.0,7115499.0
4020500,2839393.0,1372737.87455,1812651.0,18360609.0
4020600,903394.0,414643.453726,677661.0,5009068.0
4020800,2090542.0,1343450.51637,1849489.0,14183773.0
4021200,1363365.0,812695.730202,1419688.0,12727618.0
4021400,2341000.0,1149045.82599,2441617.0,28213605.0
4021600,2671701.0,828415.993728,3337054.0,49876260.0
4021900,8575610.0,5093219.13869,6014112.0,54314891.0
4022001,2289443.0,780173.086549,3104433.0,28916370.0
4022002,2078007.0,857959.478387,2633452.0,20414983.0
4022900,10352355.0,604196.747769,672108.0,26469000.0
4023000,1190696.0,478232.162637,730369.0,7154138.0
4023200,2768142.0,993442.052169,2331820.0,25616346.0
4023500,1768516.0,1125673.62725,2524672.0,22761941.0
4023600,1123851.0,550176.696509,1520237.0,16690082.0
4023800,1047513.0,584705.76187,1953114.0,14385180.0
4024000,2029653.0,971400.423867,4393157.0,33348857.0
4024300,3567932.0,1649708.57684,3476096.0,31318625.0
4024500,1349407.0,592327.916769,2504020.0,19853712.0
4024600,1533416.0,378696.490721,861694.0,18526950.0
4024700,408668.0,202249.445436,529787.0,4764958.0
4024900,1268527.0,722537.22329,2269415.0,19339683.0
4025100,1687289.0,760365.987412,2426117.0,24456796.0
4025301,774076.0,470039.167099,1795770.0,11272043.0
4025302,645954.0,409562.000475,1193107.0,10509886.0
4025400,4341401.0,1705170.92407,3501382.0,24789471.0
4025500,1238839.0,790170.482131,1192462.0,14147850.0
4025700,983128.0,626149.069873,1143921.0,12303483.0
4025800,1358786.0,502436.195239,858689.0,6264147.0
4025900,1147761.0,731425.538695,1535268.0,13747376.0
4026000,1357474.0,409407.846084,1057657.0,7093278.0
4026100,1480125.0,919128.861357,2256441.0,17800539.0
4026200,896917.0,315677.906709,460566.0,3678233.0
4026300,1239761.0,705385.229756,2047088.0,18362187.0
4026400,1579530.0,524128.592999,823784.0,5792557.0
4026500,1000492.0,556261.316887,1591680.0,15567636.0
4026600,1102578.0,412895.142215,855277.0,4815736.0
4026700,1430898.0,903699.563716,3765633.0,19634708.0
4026901,809813.0,529905.408538,1723108.0,14040438.0
4026902,559505.0,354244.118204,1349500.0,7309574.0
4027000,1226751.0,471872.526188,646106.0,5197935.0
4027100,1053439.0,639702.914006,2675505.0,13151556.0
4027200,1158641.0,453208.834073,659232.0,5319132.0
4027300,1564721.0,977987.61597,2704647.0,26308262.0
4027400,1108604.0,375051.804635,612491.0,4321321.0
4027500,1268629.0,787007.050112,2230875.0,12842466.0
4027600,1066452.0,358906.021077,527450.0,4752481.0
4027700,1264387.0,754114.07498,2660197.0,15392452.0
4027800,1284444.0,335077.129386,1587122.0,6397014.0
4027900,1306377.0,660756.497992,2553843.0,19203687.0
4028000,1206438.0,411388.505222,604194.0,4678621.0
4028100,1275096.0,673030.124363,2660505.0,15181188.0
4028200,1274138.0,517777.82409,704231.0,5348966.0
4028300,1288212.0,860139.325365,3573253.0,31647203.0
4028400,2838157.0,1048028.77645,1394172.0,11347362.0
4028500,1156275.0,548569.555414,2726183.0,18331866.0
4028700,1390819.0,815632.339639,3102795.0,28050369.0
4028800,6387291.0,1089822.60616,1487831.0,29703597.0
4028900,1190937.0,710704.530693,2521311.0,20691017.0
4029100,1573702.0,838391.511815,2754358.0,17241472.0
4029300,757897.0,444425.683109,841620.0,8231149.0
4029400,7343123.0,2163948.64321,3182945.0,46273075.0
4029500,1276512.0,502601.994675,1600298.0,15860718.0
4029700,2538585.0,1468897.35104,2480664.0,30114554.0
4029900,3774069.0,526428.035926,726333.0,31748400.0
4030600,219610854.0,12725150.8612,19966277.0,3241255188.0
4030902,2865797.0,1136679.56731,2839852.0,23855652.0
4030903,2567886.0,1112837.5601,2343249.0,19112964.0
4030904,2462515.0,887819.806927,1959782.0,22919395.0
4031700,3154103.0,1254412.83001,2226929.0,20127029.0
4032000,5579734.0,2587902.10821,3687941.0,42813128.0
4032700,1089524.0,579232.507519,1182698.0,5676277.0
4032800,2410002.0,631438.539946,967676.0,8879568.0
4032900,2942491.0,1082302.76725,1749849.0,22352746.0
4033000,5801620.0,1846360.25072,2723048.0,24280156.0
4033100,29392782.0,2033089.74894,1662745.0,909686250.0
4033401,2640741.0,908410.079539,1379531.0,10941122.0
4033402,6681820.0,1376539.41141,8021203.0,53154493.0
4033700,1089720.0,549875.60323,1113394.0,5584561.0
4033900,1099171.0,533158.042917,1379225.0,9172766.0
4034700,1806617.0,720715.889215,1125409.0,10803341.0
4035100,974668.0,546586.149639,1496305.0,8033533.0
4035200,4101202.0,1377812.86285,1786533.0,24224383.0
4035300,993630.0,509694.180153,1049505.0,6884874.0
4035700,3394234.0,1247444.2316,2198535.0,23602024.0
4035800,3758524.0,1267421.7365,1768708.0,15133876.0
4036100,1034082.0,461711.156352,853405.0,6410847.0
4036300,930180.0,421023.553811,794197.0,5811801.0
4036500,1127490.0,554835.631076,1048664.0,6329159.0
4036600,2419733.0,938535.795522,1463761.0,12817557.0
4036700,1358276.0,583816.468836,991782.0,4836603.0
4036800,1671070.0,645184.666449,994272.0,7177790.0
4037100,1100095.0,437466.217814,693355.0,3410693.0
4037300,1120469.0,516558.252551,1058512.0,10813586.0
4037500,966675.0,580950.685579,1277550.0,18498643.0
4037600,5567418.0,1726300.62511,2393021.0,19548777.0
4037700,1034474.0,517188.231424,1060000.0,7654349.0
4037900,1403406.0,724710.188607,1609772.0,12257288.0
4038100,1601230.0,741842.06948,1958867.0,16062953.0
4038301,3806451.0,772706.531919,830762.0,28734750.0
4038302,35580437.0,1485095.56194,2538846.0,315639450.0
4038400,2111780.0,665904.643555,978257.0,8363716.0
4039400,2552483.0,843998.326974,1181893.0,10437031.0
4039800,1394575.0,523250.863106,686306.0,4794013.0
4039900,984513.0,460770.330346,1015714.0,8465138.0
4040000,1262784.0,444129.065332,604391.0,4452411.0
4040100,1508237.0,796482.079866,1774671.0,12349450.0
4040200,1531241.0,558319.866924,677484.0,4537674.0
4040300,1424945.0,740017.932235,1779108.0,15771013.0
4040400,3339927.0,1070127.64655,1627288.0,13687340.0
4040500,927809.0,541587.079176,1100635.0,14573185.0
4040700,1406671.0,808354.39382,1890202.0,10289658.0
4040900,1111229.0,584788.233163,1370124.0,15285937.0
4041100,869479.0,451070.16998,961334.0,4783777.0
4041300,1000360.0,502758.148293,1119222.0,7609780.0
4041400,3265912.0,1325231.20739,1926887.0,14639127.0
4041500,1227304.0,565206.497341,1251911.0,10904129.0
4042400,3227489.0,1053021.06033,1316344.0,10272652.0
4042600,5237490.0,355674.196757,931697.0,36847711.0
4042700,1111052.0,566008.6089,1301056.0,8559700.0
4043200,1608978.0,463938.096382,684423.0,7787041.0
4043400,1272864.0,462988.523253,645761.0,4712719.0
4043701,855175.0,412820.300574,1268347.0,10669306.0
4043702,1207261.0,638112.617133,2294306.0,12261853.0
4043900,1114745.0,562815.605101,1319605.0,8212897.0
4044000,2637553.0,1005701.09619,1427248.0,12241807.0
4044301,836200.0,367862.593143,1356787.0,7773990.0
4044302,1644320.0,948495.621625,2005073.0,17549130.0
4044400,3989702.0,2681759.33451,4350800.0,40830787.0
4044601,1640918.0,1197297.4123,4583825.0,64016421.0
4044602,1182009.0,591062.023507,1986148.0,21155501.0
4044800,1513506.0,581630.824441,1197585.0,8482969.0
4045000,1176485.0,500750.05074,714653.0,6675554.0
4045200,1464476.0,321894.861858,895742.0,15850710.0
4045400,2038907.0,666400.630142,1621135.0,20191316.0
4045500,1380771.0,612605.311832,5710177.0,21312000.0
4045600,951554.0,352240.691612,518645.0,5640052.0
4045700,1126378.0,518884.172189,1249500.0,9196648.0
4045800,1883999.0,586960.095449,1071951.0,11762647.0
4045900,1000254.0,490310.867722,1102735.0,9231477.0
4046000,1376578.0,899984.501652,2879097.0,34471771.0
4046100,786747.0,447579.640535,1017892.0,9901820.0
4046200,1695556.0,898159.399281,2466114.0,17840838.0
4046300,1104115.0,553637.112461,1406551.0,9917782.0
4046400,1528296.0,408726.071601,812581.0,6415086.0
4046500,907844.0,503313.185181,1100120.0,11795953.0
4046600,1921173.0,589457.218692,1936828.0,23500774.0
4046700,1021427.0,596073.602213,2014343.0,11352490.0
4046800,1591334.0,791661.849774,1311128.0,11687317.0
4046900,1119184.0,677129.325445,2588174.0,13202983.0
4047000,1699297.0,776550.194785,1313490.0,10991062.0
4047100,1021275.0,497852.121276,1476368.0,12762903.0
4047200,3667346.0,953868.159833,1960616.0,18826838.0
4047300,1050513.0,638382.052217,3010047.0,23829316.0
4047500,1765442.0,868121.949708,2282301.0,22973138.0
4047600,3607086.0,843690.142973,1257781.0,11806969.0
4047800,5167015.0,1514015.73587,2987320.0,29322255.0
4047900,2275118.0,1068382.47315,2355544.0,19943151.0
4048000,1694103.0,665717.314554,972905.0,9872264.0
4048100,1038248.0,531795.588912,1697531.0,12025899.0
4048200,1707177.0,559773.854886,937132.0,8092108.0
4048300,1363285.0,627630.157212,1428253.0,15817860.0
4048400,3024361.0,1219864.38902,1862333.0,16212879.0
4048500,1932556.0,1037442.54839,2389035.0,25786834.0
4048900,1586589.0,959535.706315,1449383.0,17554824.0
4049200,3219909.0,997883.535538,1954108.0,23931688.0
4049301,1191984.0,451632.713752,982598.0,5017185.0
4049302,1750264.0,869655.366681,1835765.0,16638089.0
4049500,659293.0,281891.067177,578988.0,2517831.0
4049600,1932000.0,793668.99972,1098308.0,9930179.0
4049700,1487782.0,612053.75625,1287946.0,7924081.0
4049900,2317501.0,1118354.04081,2264479.0,20854517.0
4050000,2049409.0,717182.201769,1811504.0,13678954.0
4050201,1199222.0,421502.21164,584236.0,3816013.0
4050202,1077409.0,363953.280994,519176.0,3678854.0
4050400,1522151.0,522182.797324,793134.0,5568025.0
4050500,673296.0,299948.128609,695242.0,4849419.0
4050600,1477532.0,518652.172101,694570.0,5008644.0
4050700,2217421.0,850333.395649,1701520.0,14546010.0
4050800,1586664.0,703513.718175,1053449.0,7624643.0
4051000,1295197.0,457463.735336,662324.0,5496420.0
4051100,1517599.0,565685.554646,1005136.0,6572866.0
4051200,2447998.0,906826.173141,1143925.0,10357068.0
4051300,1405750.0,560812.876985,1134119.0,6090920.0
4051500,1540954.0,653814.36259,1610178.0,9930046.0
4051600,1282417.0,494613.901056,703230.0,5174559.0
4051700,1349805.0,587582.048904,1057214.0,8437074.0
4051800,1235831.0,487298.693658,721708.0,5177558.0
4052000,1240752.0,518190.213128,798525.0,5985525.0
4052100,1261768.0,677424.791506,1125656.0,8422443.0
4052200,1236920.0,401454.90938,580819.0,5235881.0
4052400,1448922.0,529505.654407,728613.0,5166147.0
4052500,1310751.0,697602.994822,1188889.0,6804824.0
4052600,1344980.0,498437.365465,741856.0,5463500.0
4052800,1302388.0,468397.499368,662372.0,5716782.0
4053000,1716474.0,601185.570982,851346.0,6879085.0
4053100,2880758.0,1728542.59032,2521091.0,16835572.0
4053200,1280976.0,543225.67354,788043.0,6846975.0
4053401,1780246.0,603639.896934,1066196.0,9304782.0
4053500,3800977.0,2423993.90686,3161226.0,24138794.0
4053601,1360245.0,472092.53487,619077.0,4934531.0
4053800,1311608.0,480646.034036,658958.0,5080643.0
4053900,4373901.0,1615466.26329,2814824.0,24530725.0
4054000,3661938.0,1339781.61814,1803294.0,15578611.0
4054200,3887957.0,1522221.94925,2045535.0,18905052.0
4054500,775227.0,506537.263061,1233752.0,3412953.0
4054700,896275.0,587065.511416,1408925.0,4626120.0
4054800,1662434.0,629081.911948,785073.0,7750030.0
4054900,1109081.0,755598.647816,1848170.0,6577132.0
4055100,1065587.0,763549.547281,2007612.0,8215600.0
4055200,2026803.0,720186.458293,1206891.0,14100888.0
4055300,937459.0,698187.124549,1489156.0,9207139.0
4055400,1610805.0,560189.083596,887867.0,8319984.0
4055500,1099193.0,804888.578546,1307050.0,6578060.0
4055600,1691367.0,601851.773668,786590.0,7386811.0
4055700,1535883.0,903302.621443,2103911.0,9235879.0
4055800,1385760.0,508157.296609,642608.0,5761674.0
4055900,1059107.0,732800.935113,1158094.0,6899042.0
4056000,1444485.0,521296.871803,881400.0,9064688.0
4056100,20159078.0,143133.281606,273917.0,45766310.0
4056200,1146572.0,407927.870132,541318.0,4576370.0
4056400,1302973.0,484375.743923,828123.0,7815099.0
4056500,2899735.0,351193.56551,610262.0,9351762.0
4056600,1376072.0,516950.356403,722328.0,7726530.0
4056700,4407946.0,1105893.04378,1911120.0,17728984.0
4056800,4594065.0,2002516.95475,3132546.0,32193033.0
4057700,1346827.0,803060.221052,1741762.0,13056559.0
4057900,482952.0,319760.97349,713185.0,2359589.0
4058000,3299168.0,1013486.03083,1282970.0,10714098.0
4058100,953776.0,570140.941156,1305481.0,6256070.0
4058200,4432106.0,1314230.62071,1867742.0,20735259.0
4058300,1026960.0,666328.208891,1786571.0,6860135.0
4058500,1205418.0,784276.744746,1898346.0,7864167.0
4058700,1040363.0,638990.571572,1582600.0,5831364.0
4058900,1134640.0,686068.100893,1691281.0,7571530.0
4059000,1053515.0,341107.674752,425037.0,3586068.0
4059100,1465730.0,908814.843215,1866596.0,9615398.0
4059200,1227347.0,355533.736604,417101.0,3965178.0
4059300,1847459.0,963670.6239,1991872.0,11104379.0
4059400,1620663.0,505684.005099,640099.0,5843148.0
4059500,2608251.0,1421415.38348,3134803.0,16994282.0
4059600,1384438.0,507035.47139,706411.0,6492722.0
4059800,1471195.0,519768.609129,829808.0,7647985.0
4059900,949886.0,434050.337282,833842.0,4850789.0
4060000,1266414.0,441099.013496,541578.0,5422432.0
4060100,1050243.0,545128.552349,921529.0,5821317.0
4060300,1252780.0,584999.184803,933742.0,11324956.0
4060600,1541200.0,509141.500217,555407.0,5955316.0
4060701,4819375.0,44947.0457304,7350.0,6048450.0
4060800,1542213.0,502991.484532,612196.0,6338683.0
4061000,1649158.0,397642.809266,485640.0,5940995.0
4061200,1875067.0,566765.849468,622517.0,6003489.0
4061301,3867979.0,2342289.4326,5000622.0,39119914.0
4061302,1979008.0,108945.558903,243069.0,9125424.0
4061400,1590356.0,441109.669695,556301.0,6283142.0
4061601,2699747.0,821576.266986,851659.0,8048119.0
4061602,1861415.0,546815.715357,831112.0,7467558.0
4061800,1787268.0,600091.917101,852227.0,8803786.0
4061900,1654610.0,845883.710648,1543694.0,11386959.0
4062000,1653778.0,555905.010723,679541.0,5753548.0
4062100,1832746.0,980272.717466,1622837.0,14322598.0
4062200,2412077.0,760122.925214,840502.0,8800767.0
4062300,1096945.0,544832.824435,924754.0,8540727.0
4062400,4799645.0,5406.35706012,3447.0,13648500.0
4062500,1404136.0,708505.597067,1308688.0,9534668.0
4062600,3140124.0,941136.482595,1136445.0,11142502.0
4062700,1129161.0,664306.537598,1229511.0,8339576.0
4062900,8750593.0,789670.321934,1504671.0,25636057.0
4063000,1400127.0,565089.049652,753138.0,6807495.0
4063200,2085254.0,852615.907206,1087483.0,11444447.0
4063301,963253.0,485710.535375,975451.0,8371336.0
4063302,980807.0,517084.719654,819334.0,6426226.0
4063500,1414032.0,704543.493071,1374611.0,9881657.0
4063700,5047177.0,2519750.85857,4362548.0,43726829.0
4063800,3922125.0,1256065.15822,1553327.0,13094203.0
4063900,1460375.0,691909.512175,1521191.0,10309162.0
4064101,546135.0,244044.464041,1087528.0,4712393.0
4064102,12447836.0,89620.2316184,67260.0,135183071.0
4064500,2139191.0,949522.9469,1557078.0,17811720.0
4064600,2877566.0,974018.6124,1293006.0,10619939.0
4065000,2766438.0,915666.505321,1233650.0,9622113.0
4065400,4134896.0,835521.081636,1198846.0,21819276.0
4065600,4314104.0,1203210.77738,1787494.0,11675491.0
4065702,2770707.0,527646.837315,1045132.0,11220666.0
4065703,2010067.0,830999.409051,1546278.0,15021168.0
4065900,1311703.0,540020.157388,1060597.0,9646067.0
4066000,2875445.0,826979.934264,1316916.0,7294514.0
4066100,966865.0,388181.509509,827030.0,7214073.0
4066300,1981591.0,835583.973951,1517396.0,13787624.0
4066400,223255626.0,13526372.1818,21556538.0,3240725132.0
4066501,2101569.0,816906.950773,1991516.0,17521255.0
4066701,1799478.0,750302.605763,1406997.0,11783384.0
4066900,1095895.0,427881.047599,1021507.0,9136793.0
4067100,1658807.0,682063.905594,1293806.0,12859774.0
4067700,1309730.0,563749.95317,968658.0,8525880.0
4067900,1779717.0,725232.657813,1833566.0,16612430.0
4068000,4229714.0,1411763.96921,1927874.0,11415560.0
4068200,1266343.0,456449.309737,578140.0,4993285.0
4068300,1354746.0,897098.760574,4357296.0,49627005.0
4068700,1406214.0,697967.236103,2075151.0,14122951.0
4069000,2346051.0,898518.396233,1377322.0,7860648.0
4069300,911000.0,547067.433946,1675604.0,26194055.0
4069400,2509737.0,852046.796818,1393301.0,7122398.0
4069500,1376511.0,647150.261458,1327496.0,12360534.0
4069701,709585.0,447265.820889,1840714.0,12968517.0
4069702,3130026.0,1173628.69772,2171932.0,23725104.0
4070300,1354929.0,579462.820692,1112683.0,11028310.0
4070700,1538302.0,670032.567448,1407766.0,8820206.0
4070900,1560623.0,603137.023324,1360161.0,11782097.0
4071100,1807787.0,1094491.48527,3545597.0,63462521.0
4071303,931208.0,616468.905879,3034816.0,17647709.0
4071304,1117423.0,574629.196173,3804458.0,16196377.0
4071305,905620.0,433253.014403,3235728.0,18916030.0
4071306,1200670.0,654706.316682,3031113.0,16541138.0
4071600,214784886.0,10842997.8911,17113677.0,3211568100.0
4071701,1171298.0,614853.380037,3807155.0,30051002.0
4071702,1120706.0,737334.953501,3641814.0,38201628.0
4071900,1018557.0,427927.971005,1132796.0,7561266.0
4072100,1208756.0,635022.118651,2706822.0,12997918.0
4072300,3564949.0,1148432.73484,1979603.0,20016826.0
4072900,1401170.0,566568.755941,865689.0,12653650.0
4073100,1340376.0,567332.823243,884668.0,7268071.0
4073700,1172379.0,613318.074239,1959416.0,37613681.0
4073900,1443228.0,648775.047114,3516547.0,25756693.0
4074100,1228457.0,484911.052206,1889347.0,12839274.0
4074300,1409366.0,706779.165553,2118115.0,19836148.0
4074500,1060229.0,381195.076388,1716827.0,10879303.0
4074700,2274471.0,631121.121661,1722877.0,23742362.0
4074900,2411902.0,739840.071568,1482573.0,11612150.0
4075701,1792726.0,701373.409222,3775489.0,34287993.0
4075702,2540436.0,967297.882926,3548164.0,29683731.0
4076901,1050994.0,523349.786567,2554288.0,19998879.0
4076902,626947.0,289135.220098,905885.0,10196667.0
4077300,2070223.0,400805.19633,1924331.0,29968285.0
4077500,1600289.0,592099.214151,1523053.0,13914846.0
4077902,4506030.0,1546056.23821,2887709.0,32330083.0
4077903,1989584.0,566368.21328,1210582.0,13676488.0
4077904,2711505.0,1101062.40842,2784814.0,21383852.0
4077905,2151028.0,451547.394316,1315973.0,14449782.0
4077906,2086838.0,820399.487657,1846175.0,17800569.0
4077907,1488093.0,609275.213439,1351921.0,13326164.0
4077908,1505140.0,413980.171547,1735049.0,18512493.0
4078800,1371089.0,483238.179526,668147.0,5860420.0
4079000,1690389.0,612685.968647,901810.0,6808302.0
4079200,2124487.0,663604.680093,797324.0,12762747.0
4079300,161300.0,39805.3914104,68720.0,787500.0
4079701,869404.0,351900.778449,2854783.0,14090779.0
4079702,2331704.0,490277.120341,1931044.0,18045454.0
4079900,2037706.0,896137.67491,2168376.0,16538090.0
4080301,2076686.0,869834.195765,1657896.0,12267509.0
4080302,2477882.0,832814.295071,1553780.0,9128810.0
4080900,9040253.0,2782943.81594,6340454.0,88286191.0
4081400,2339935.0,812817.658396,1125378.0,8038849.0
4081800,2417370.0,887510.977573,1220033.0,8513914.0
4083700,4437450.0,1174233.35819,2255447.0,27696581.0
4083800,3494009.0,1362921.41618,1921246.0,10610021.0
4084000,4008585.0,1703736.9471,2459147.0,16581500.0
4084500,1451714.0,621978.423119,2300169.0,13379380.0
4084601,2232504.0,787670.947987,1199054.0,5851089.0
4084602,215822056.0,11250112.3202,17652042.0,3219053699.0
4084900,2058543.0,1266287.12291,3804853.0,44587088.0
4085300,1419157.0,911864.560884,3909797.0,53204845.0
4085500,909593.0,540069.213888,2739007.0,11532688.0
4085700,966620.0,485819.013198,2299373.0,15752252.0
4085900,1043829.0,562848.701551,2221185.0,19089531.0
4086100,1081594.0,451298.213077,1243803.0,12277105.0
4086300,988799.0,582712.889348,2624854.0,15127373.0
4086400,9723633.0,1584369.37187,3698976.0,93029563.0
4086500,1215975.0,547613.001656,2352938.0,26473779.0
4086900,3448842.0,2287756.54319,4141620.0,78085066.0
4087100,2495351.0,1563715.64199,4936399.0,104639473.0
4088400,7781064.0,2726627.01566,4180434.0,28085504.0
4088901,4431959.0,1461343.38487,5261943.0,41695391.0
4089200,11713806.0,4145974.98449,5975998.0,46680975.0
4090700,11098173.0,2753984.54178,4409323.0,96829901.0
4091601,32403744.0,2985951.24404,12527100.0,82297410.0
4091602,11448960.0,171365.848791,2000.0,53787150.0
4091800,316745.0,52724.3036176,127459.0,3124261.0
4091900,3012379.0,1351101.26965,2615850.0,18058038.0
4092200,4186102.0,1476817.1738,1903710.0,14612383.0
4092500,2283518.0,1130196.89329,1957742.0,17872670.0
4092800,5055080.0,1803172.48996,2732834.0,18387884.0
4092900,7093412.0,2656822.65299,4463427.0,38146704.0
4093401,3359539.0,1321897.64976,2230175.0,13686371.0
4093402,5221266.0,1038526.94941,2038742.0,26370449.0
4093800,3756273.0,1019691.58839,3068341.0,29103363.0
4093900,3461163.0,1235804.90684,2348792.0,11151086.0
4094201,3526385.0,1054780.31359,2304084.0,24216212.0
4094202,2855996.0,1050211.89075,2384397.0,16169021.0
4094203,2964854.0,588196.612551,3079051.0,21414936.0
4094500,8854206.0,3096033.7924,4542035.0,61931431.0
4094700,1944427.0,951512.615882,1566425.0,13487357.0
4095400,3867913.0,1427575.9788,2361267.0,11903001.0
4096400,4007617.0,1230686.07044,2300407.0,10215652.0
4097202,663845.0,162425.617001,1094348.0,4795650.0
4097203,14784565.0,703506.541308,2563425.0,85150674.0
4097204,2265999.0,739453.466957,1868363.0,13911742.0
4097300,3582858.0,996785.047827,1233054.0,15073938.0
4098100,4292616.0,1410962.11323,2048718.0,21619428.0
4098700,4979422.0,1589550.83955,2239308.0,26804519.0
4099100,7285024.0,2148346.16785,4922556.0,28295863.0
4099200,1812323.0,619420.74901,1554550.0,6633000.0
4099701,8324567.0,980447.640532,1483944.0,71226139.0
4099703,3460831.0,916160.682517,2840474.0,23937367.0
4099704,5598224.0,1567722.55708,5072888.0,88593245.0
4099705,2058747.0,711342.872799,1574975.0,7269277.0
4099801,3359571.0,1163626.50635,2970277.0,14738928.0
4099802,2066255.0,645321.818913,2364017.0,11963018.0
4100801,3319518.0,828253.910619,1221666.0,5894920.0
4100802,7692830.0,2070028.13259,3473674.0,27415947.0
4101001,5606961.0,1755467.81828,4744131.0,38467048.0
4101002,3331388.0,1109019.43462,2444782.0,11610359.0
4101700,6916721.0,2144281.49082,3299773.0,33488311.0
4102900,3043801.0,1021692.36107,1714464.0,16248416.0
4103201,4620612.0,915933.937582,2218935.0,15615415.0
4103202,5449288.0,1932056.20095,3446621.0,20941128.0
4103300,4376409.0,1492231.24829,2078739.0,14924368.0
4103900,5977770.0,1940064.84163,2996355.0,28730562.0
4104700,6285706.0,1988083.06311,3893969.0,43347250.0
4105900,4624553.0,1612548.52078,2272410.0,24262639.0
4107201,5284527.0,1148860.05626,1350808.0,8844145.0
4107202,1708100.0,12296.0206795,3720.0,14511150.0
4108500,3081225.0,953393.198107,1429921.0,18320997.0
4109300,7151385.0,1758033.7734,2380040.0,36329326.0
4109700,3151092.0,980971.053206,1584337.0,21653247.0
4109900,2564730.0,1067318.12605,1574946.0,17019061.0
4111300,3755789.0,1140258.4023,1684749.0,13811255.0
4112300,1830510.0,787094.624591,1375218.0,19885425.0
4112900,2297839.0,791375.950762,1294537.0,10205509.0
4113300,1625928.0,582620.773073,840061.0,7256350.0
4113900,2627002.0,989271.694875,1936158.0,23246409.0
4114100,3211962.0,1122658.87983,1596350.0,18015091.0
4114700,2221721.0,732267.541989,1036648.0,9584326.0
4115100,2245781.0,539858.63542,741888.0,14067753.0
4115500,1278618.0,503976.365449,972716.0,10272812.0
4115700,2050303.0,812935.235495,1745881.0,18094859.0
4115900,2330779.0,790637.566327,1792896.0,15979298.0
4116100,1360144.0,584850.557338,2459772.0,19287759.0
4116300,1874246.0,858280.672842,3254020.0,33757315.0
4116700,943348.0,469000.710193,1082565.0,12633471.0
4117100,2672247.0,1145988.60747,2081310.0,31985889.0
4117500,3817970.0,1515974.59938,2819595.0,27662365.0
4118100,1386716.0,533262.453843,904558.0,11297290.0
4118500,1065220.0,444638.023549,905429.0,9209842.0
4118700,1383008.0,498133.492281,936610.0,8590684.0
4118900,1463396.0,562394.780607,937578.0,7562932.0
4119100,1636001.0,715656.002462,1377331.0,13006267.0
4119300,1623158.0,619714.63332,1146247.0,9899238.0
4119500,1283485.0,448591.486114,628771.0,6781655.0
4119900,1394004.0,492967.374076,769654.0,5946966.0
4120100,1204792.0,439142.042876,749469.0,7934474.0
4120300,1286392.0,449976.838754,708919.0,5684508.0
4120500,1537667.0,611289.601873,1349071.0,13375377.0
4120700,4462049.0,875949.340626,1333190.0,21312887.0
4121100,6889156.0,10642.2912985,7628.0,84064500.0
4121500,4917764.0,985633.308679,1720356.0,22248810.0
4122300,3506834.0,1231659.36626,1838997.0,19113641.0
4122701,8746464.0,1658899.25513,5241441.0,46073846.0
4122702,3539614.0,859685.58609,3220255.0,35645451.0
4124100,3444076.0,1264006.86966,1819224.0,19346863.0
4124700,3397298.0,1222698.61044,1878707.0,19524019.0
4125700,2266690.0,876812.369001,1509545.0,21927139.0
4126500,1342531.0,554353.30519,805860.0,9487919.0
4126700,6713059.0,1596002.89101,7088859.0,62215845.0
4127700,7621051.0,2127308.10719,3199547.0,42293126.0
4128300,6388560.0,88327.8187728,14900.0,86245650.0
4129102,5439314.0,1565925.96666,2203902.0,24839882.0
4129103,3571163.0,964606.323325,2515645.0,26564074.0
4129104,5247677.0,1545455.84463,2296589.0,28623632.0
4130100,4682689.0,1369195.04666,2667161.0,25904127.0
4133300,4677497.0,1568183.27766,2072582.0,24294194.0
4133900,1633693.0,544187.933002,736314.0,9308282.0
