,BoroCT2010,boroname,LotArea,FootPrint,FloorSpace,SurfaceArea,ct_density,dist_from_esb,floorarea_sqft,s,p,f,l,r
1485,4058200,Queens,4456104.0,1320724.67183,1867742.0,6066864.69113,0.308980354011,21007.128893,1874542,0.3079,0.2177,1.4142,0.7345,0.2964
1486,4058300,Queens,1028709.0,667156.305217,1789459.0,1528044.18903,1.17410936993,8789.71397733,1794091,1.1711,0.4366,2.6822,0.6732,0.6485
1487,4058500,Queens,1203418.0,782218.475762,1895046.0,1842457.07731,1.02854282107,8539.74997864,1895046,1.0285,0.4246,2.4227,0.6532,0.65
1488,4058700,Queens,1045466.0,640074.678246,1582600.0,1549455.35843,1.0215847726,8270.52292527,1582900,1.0214,0.4131,2.4725,0.6747,0.6122
1489,4058900,Queens,1139665.0,689133.524194,1694581.0,1780244.76189,0.953107705369,7999.82840836,1696765,0.9519,0.3871,2.459,0.6402,0.6047
1490,4059000,Queens,1053515.0,341107.674752,425037.0,1702017.06768,0.249725462847,21292.427263,425037,0.2497,0.2004,1.246,0.619,0.3238
1491,4059100,Queens,1473630.0,911138.108649,1866596.0,2174921.35472,0.858236090215,7598.56319763,1866596,0.8582,0.4189,2.0486,0.6776,0.6183
1492,4059200,Queens,1227347.0,355533.736604,417101.0,2441953.79331,0.170806262241,21826.4596656,417101,0.1708,0.1456,1.1732,0.5026,0.2897
1493,4059300,Queens,1853276.0,964114.105352,1988842.0,2719007.52044,0.734358395477,7885.16678498,1996726,0.7315,0.3546,2.0629,0.6816,0.5202
1494,4059400,Queens,1620663.0,505684.005099,640099.0,2389902.25565,0.267834803071,21934.6158423,640099,0.2678,0.2116,1.2658,0.6781,0.312
1495,4059500,Queens,2620655.0,1428659.20984,3140663.0,4206657.72842,0.760396306643,7166.13780149,3198727,0.7466,0.3396,2.1983,0.623,0.5452
1496,4059600,Queens,1384438.0,507035.47139,706411.0,2094112.16031,0.337331979341,21573.7846312,706411,0.3373,0.2421,1.3932,0.6611,0.3662
1497,4059800,Queens,1463194.0,516563.188617,823328.0,2227865.35712,0.36955913757,21256.5944806,823328,0.3696,0.2319,1.5939,0.6568,0.353
1498,4059900,Queens,997886.0,453145.910154,852842.0,1368119.25702,0.623368171761,7534.15899412,852842,0.6234,0.3312,1.882,0.7294,0.4541
1499,4060000,Queens,1266414.0,441099.013496,541578.0,1902339.45146,0.284690515977,21891.2028763,541578,0.2847,0.2319,1.2278,0.6657,0.3483
1500,4060300,Queens,1206787.0,566462.895977,914742.0,1952653.17791,0.469390576047,7893.5949435,916557,0.4685,0.2901,1.6148,0.618,0.4694
1501,4060600,Queens,1541200.0,509141.500217,555407.0,2317297.13455,0.239678801531,21777.074027,555407,0.2397,0.2197,1.0909,0.6651,0.3304
1502,4060800,Queens,1542213.0,502991.484532,612196.0,2271701.66171,0.269487851472,21245.2994716,612196,0.2695,0.2214,1.2171,0.6789,0.3261
1503,4061000,Queens,1646269.0,396989.506032,484424.0,2619530.99097,0.189309079262,21163.1630255,495901,0.1849,0.1515,1.2202,0.6285,0.2411
1504,4061200,Queens,1867070.0,564828.802538,620543.0,2830128.08102,0.219263221393,21734.520169,620543,0.2193,0.1996,1.0986,0.6597,0.3025
1505,4061400,Queens,1602041.0,444076.814182,562125.0,2772036.23032,0.202784146128,22383.215401,562125,0.2028,0.1602,1.2658,0.5779,0.2772
1506,4061800,Queens,1787268.0,600091.917101,852227.0,2600060.24181,0.327772020931,22223.2470576,852227,0.3278,0.2308,1.4202,0.6874,0.3358
1507,4061900,Queens,1683147.0,857595.148701,1550384.0,2553231.1982,0.608711816265,9767.02631491,1554182,0.6072,0.3359,1.8078,0.6592,0.5095
1508,4062000,Queens,1652266.0,555876.785312,680254.0,2387805.54613,0.284886682294,21920.1385217,680254,0.2849,0.2328,1.2237,0.692,0.3364
1509,4062100,Queens,1837672.0,981615.679882,1622837.0,2794906.7802,0.583211938068,10101.7940206,1630023,0.5806,0.3512,1.6532,0.6575,0.5342
1510,4062200,Queens,2412077.0,760122.925214,840502.0,4707928.64988,0.17852904377,22285.9787612,840502,0.1785,0.1615,1.1057,0.5123,0.3151
1511,4062300,Queens,1118757.0,555668.865286,933294.0,1688804.22897,0.552635991781,10005.4196878,933294,0.5526,0.329,1.6796,0.6625,0.4967
1512,4062400,Queens,3777245.0,3006.213969,956.0,5374590.64009,0.000177874011998,21081.9060224,956,0.0002,0.0006,0.318,0.7028,0.0008
1513,4062500,Queens,1422952.0,714604.535023,1314214.0,2137199.18334,0.61818056562,9660.0159039,1321175,0.6149,0.3344,1.8391,0.6658,0.5022
1514,4062600,Queens,3144499.0,941977.007282,1136445.0,4664112.65696,0.243657279226,21055.2334821,1136445,0.2437,0.202,1.2064,0.6742,0.2996
1515,4062700,Queens,1129161.0,664306.537598,1229511.0,1693386.28473,0.73590710592,9442.71741189,1246175,0.7261,0.3923,1.8508,0.6668,0.5883
1516,4062900,Queens,1344157.0,741911.896237,1476699.0,1987643.0418,0.743956016701,9711.77999588,1478719,0.7429,0.3733,1.9904,0.6763,0.552
1517,4063000,Queens,1402572.0,566559.851376,754663.0,2071306.60555,0.364341521423,21670.7454904,754663,0.3643,0.2735,1.332,0.6771,0.4039
1518,4063200,Queens,2081207.0,851301.10099,1085703.0,3194843.82039,0.340519931853,21889.6901691,1087908,0.3398,0.2665,1.2753,0.6514,0.409
1519,4063500,Queens,1419330.0,705341.249245,1374611.0,2043270.96231,0.672750225181,10852.8143266,1374611,0.6728,0.3452,1.9489,0.6946,0.497
1520,4063700,Queens,5054725.0,2520727.24895,4362548.0,7452670.46055,0.585367087287,10685.3872076,4362548,0.5854,0.3382,1.7307,0.6782,0.4987
1521,4063800,Queens,3929768.0,1257351.34197,1553265.0,7458347.97624,0.208789131985,22580.883151,1557222,0.2083,0.1686,1.2353,0.5269,0.32
1522,4063900,Queens,1464412.0,693148.821563,1521191.0,2596569.41161,0.585846460795,11518.1790174,1521191,0.5858,0.2669,2.1946,0.564,0.4733
1523,4064500,Queens,2147536.0,953730.048888,1565227.0,3401311.26074,0.460183405755,11596.9612772,1565227,0.4602,0.2804,1.6412,0.6314,0.4441
1524,4064600,Queens,2879424.0,973923.925478,1291690.0,4377809.6663,0.295053942144,21701.0814501,1291690,0.2951,0.2225,1.3263,0.6577,0.3382
1525,4065000,Queens,2772438.0,915848.666985,1231622.0,4304602.04059,0.286117505959,21686.1149195,1231622,0.2861,0.2128,1.3448,0.6441,0.3303
1526,4065400,Queens,4134896.0,835521.081636,1198846.0,7524020.01852,0.159335833378,22407.3221846,1198846,0.1593,0.111,1.4348,0.5496,0.2021
1527,4065600,Queens,4318599.0,1203695.18919,1787734.0,6285591.69295,0.285375997619,23098.8010892,1793757,0.2844,0.1915,1.4852,0.6871,0.2787
1528,4065900,Queens,1315038.0,542748.85024,1062976.0,2083719.94666,0.510133812226,9018.51581212,1062976,0.5101,0.2605,1.9585,0.6311,0.4127
1529,4066000,Queens,2869527.0,825134.423064,1312402.0,4160670.29277,0.316014946506,23197.8531083,1314834,0.3154,0.1983,1.5905,0.6897,0.2876
1530,4066100,Queens,966890.0,386316.007414,824651.0,1439518.86492,0.572865712354,9089.75261249,824651,0.5729,0.2684,2.1347,0.6717,0.3995
1531,4066300,Queens,1981591.0,835583.973951,1517396.0,5674137.77505,0.268160213996,9027.04998973,1521578,0.2674,0.1473,1.816,0.3492,0.4217
1532,4066400,Queens,21448532.0,2723412.29236,4474985.0,31608145.0787,0.141842869578,21418.3965749,4483390,0.1416,0.0862,1.6432,0.6786,0.127
1533,4066900,Queens,1095895.0,427881.047599,1021507.0,1723437.32518,0.592714910531,8478.86595457,1021507,0.5927,0.2483,2.3874,0.6359,0.3904
1534,4067100,Queens,1658807.0,682063.905594,1293806.0,2465973.77525,0.524663324884,9086.53225113,1293806,0.5247,0.2766,1.8969,0.6727,0.4112
1535,4067700,Queens,1309730.0,563749.95317,968658.0,2001637.18721,0.483932855659,9712.55136467,968658,0.4839,0.2816,1.7182,0.6543,0.4304
1536,4067900,Queens,1781717.0,725670.030484,1833566.0,2727322.84997,0.672295177676,9669.27006171,1833566,0.6723,0.2661,2.5267,0.6533,0.4073
1537,4068000,Queens,4229714.0,1411763.96921,1927874.0,8262298.58073,0.234049154857,21312.4450304,1933784,0.2333,0.1709,1.3656,0.5119,0.3338
1538,4068200,Queens,1266343.0,456449.309737,578140.0,2492489.84927,0.233090618271,21497.4895666,580976,0.232,0.1831,1.2666,0.5081,0.3604
1539,4068300,Queens,1354746.0,897098.760574,4357296.0,2607835.30827,1.78818999237,9506.6790736,4663305,1.6708,0.344,4.8571,0.5195,0.6622
1540,4068700,Queens,1406214.0,697967.236103,2075151.0,2848080.18681,0.751633331784,9547.78172183,2140712,0.7286,0.2451,2.9731,0.4937,0.4963
1541,4069000,Queens,2346051.0,898518.396233,1377322.0,3778477.48362,0.396654738978,21307.0296296,1498751,0.3645,0.2378,1.5329,0.6209,0.383
1542,4069300,Queens,911000.0,547067.433946,1675604.0,1451117.02801,1.15469942648,10332.155451,1675604,1.1547,0.377,3.0629,0.6278,0.6005
1543,4069400,Queens,2509737.0,852046.796818,1393301.0,5637861.2409,0.248639854743,21498.5661329,1401797,0.2471,0.1511,1.6352,0.4452,0.3395
1544,4069500,Queens,1376511.0,647150.261458,1327496.0,2295318.68703,0.578349319204,10004.3081483,1327496,0.5783,0.2819,2.0513,0.5997,0.4701
1545,4070300,Queens,1363676.0,583944.397734,1112683.0,2596104.52697,0.435169689149,10909.4411845,1129746,0.4286,0.2249,1.9055,0.5253,0.4282
1546,4070700,Queens,1538302.0,670032.567449,1407766.0,2389558.76604,0.589659488616,11373.9897564,1409026,0.5891,0.2804,2.101,0.6438,0.4356
1547,4070900,Queens,1560623.0,603137.023324,1360161.0,2364591.21998,0.575220354583,11149.4596885,1360161,0.5752,0.2551,2.2551,0.66,0.3865
1548,4071100,Queens,1820700.0,1101862.66943,3569908.0,3951124.59091,0.94272046206,10738.728448,3724806,0.9035,0.2789,3.2399,0.4608,0.6052
1549,4071900,Queens,1018557.0,427927.971005,1132796.0,1758572.3888,0.647272757863,10816.8408437,1138276,0.6442,0.2433,2.6472,0.5792,0.4201
1550,4072100,Queens,1208756.0,635022.118651,2706822.0,1818395.48265,1.49412216755,11008.6869282,2716905,1.4886,0.3492,4.2626,0.6647,0.5254
1551,4072300,Queens,3541689.0,1127445.66859,1902125.0,5059892.40584,0.377615737006,11786.8643724,1910695,0.3759,0.2228,1.6871,0.7,0.3183
1552,4072900,Queens,1405170.0,568727.578572,869189.0,2085109.02046,0.418276930099,11728.6793132,872153,0.4169,0.2728,1.5283,0.6739,0.4047
1553,4073100,Queens,1347838.0,570603.875318,884668.0,2028647.55127,0.436087579356,12140.4056383,884668,0.4361,0.2813,1.5504,0.6644,0.4233
1554,4073700,Queens,1165781.0,617642.988781,1995408.0,2269305.22657,0.883078651799,12244.906653,2003975,0.8793,0.2722,3.2307,0.5137,0.5298
1555,4073900,Queens,1445728.0,649284.119106,3516547.0,2410955.70342,1.53503193557,11893.91464,3700894,1.4586,0.2693,5.416,0.5996,0.4491
1556,4074100,Queens,1228457.0,484911.052206,1889347.0,1850017.00963,1.02125925879,11626.5468462,1889347,1.0213,0.2621,3.8963,0.664,0.3947
1557,4074300,Queens,1409366.0,706779.165553,2118115.0,2083264.19662,1.01672894078,11367.8431055,2118115,1.0167,0.3393,2.9969,0.6765,0.5015
1558,4074500,Queens,1060229.0,381195.076388,1716827.0,1805456.9622,0.950909955731,11196.8003067,1716827,0.9509,0.2111,4.5038,0.5872,0.3595
1559,4074700,Queens,2274471.0,631121.121661,1722877.0,3179939.95664,0.548914452411,11635.325216,1745515,0.5418,0.1985,2.7299,0.7153,0.2775
1560,4074900,Queens,2426606.0,743383.910496,1482573.0,3856288.09444,0.385059145903,12584.211011,1484899,0.3845,0.1928,1.9944,0.6293,0.3063
1561,4077300,Queens,2065855.0,399654.780299,1924200.0,3038717.82755,0.633227600982,12804.5341339,1924200,0.6332,0.1315,4.8147,0.6798,0.1935
1562,4077500,Queens,1609657.0,593581.980538,1523184.0,2467850.93194,0.617210699514,13329.1468422,1523184,0.6172,0.2405,2.5661,0.6523,0.3688
1563,4078800,Queens,1375089.0,484493.566854,668147.0,2072923.08114,0.3257149318,18386.7919722,675182,0.3223,0.2337,1.3791,0.6634,0.3523
1564,4079000,Queens,1688865.0,611602.59651,898570.0,2772536.65794,0.326129502169,17588.4033653,904206,0.3241,0.2206,1.4692,0.6091,0.3621
1565,4079200,Queens,2203622.0,681115.214393,800564.0,3889150.39679,0.20584547223,17792.1838146,800564,0.2058,0.1751,1.1754,0.5666,0.3091
1566,4079900,Queens,2041706.0,897438.941199,2168376.0,3090324.09427,0.734912562799,13034.8024933,2271118,0.7017,0.2904,2.4162,0.6607,0.4396
1567,4080900,Queens,8917023.0,2729531.5381,6210254.0,10755472.7879,0.577845448783,12977.2553427,6215001,0.5774,0.2538,2.2752,0.8291,0.3061
1568,4081400,Queens,2712615.0,886687.459406,1207954.0,4043897.41534,0.300372110181,17222.3321657,1214674,0.2987,0.2193,1.3623,0.6708,0.3269
1569,4081800,Queens,2425961.0,886375.403209,1209641.0,4030425.10271,0.302412517027,16947.4574947,1218851,0.3001,0.2199,1.3647,0.6019,0.3654
1570,4083700,Queens,4433481.0,1170052.46945,2247157.0,8454832.06559,0.266270575516,13488.5136692,2251273,0.2658,0.1384,1.9206,0.5244,0.2639
1571,4083800,Queens,3496009.0,1363124.5938,1921246.0,5332408.46073,0.361083741836,15873.9055716,1925446,0.3603,0.2556,1.4094,0.6556,0.3899
1572,4084000,Queens,4156738.0,1757256.45423,2573030.0,6120458.09407,0.422502361793,15746.55362,2585908,0.4204,0.2871,1.4642,0.6792,0.4227
1573,4084500,Queens,1461714.0,623602.363196,2300169.0,2034223.6259,1.13212184279,13638.8623663,2302989,1.1307,0.3066,3.6885,0.7186,0.4266
1574,4084900,Queens,2089589.0,1289314.0537,3807253.0,3276963.27186,1.27822427428,12492.709061,4188694,1.1618,0.3934,2.9529,0.6377,0.617
1575,4085300,Queens,1419157.0,911864.560884,3909797.0,2102465.80672,1.89888415176,13119.9635711,3992339,1.8596,0.4337,4.2877,0.675,0.6425
1576,4085500,Queens,909593.0,540069.213888,2739007.0,1405499.85981,1.9705245651,13507.0484786,2769572,1.9488,0.3843,5.0716,0.6472,0.5937
1577,4085700,Queens,966620.0,485819.013198,2299373.0,1425026.4315,1.72314488049,13429.5419399,2455527,1.6136,0.3409,4.733,0.6783,0.5026
1578,4085900,Queens,1043829.0,562848.701551,2221185.0,1570940.91596,1.44019420273,13676.2318352,2262460,1.4139,0.3583,3.9463,0.6645,0.5392
1579,4086100,Queens,1081594.0,451298.213077,1243803.0,1603443.54833,0.798733451723,13987.7026639,1280724,0.7757,0.2815,2.7561,0.6745,0.4173
1580,4086300,Queens,971279.0,576508.08759,2588381.0,1551084.28139,1.70565973219,13864.8485551,2645622,1.6688,0.3717,4.4898,0.6262,0.5936
1581,4086400,Queens,9739597.0,1589874.47011,3698976.0,12090470.8607,0.3069011987,14502.6222928,3710580,0.3059,0.1315,2.3266,0.8056,0.1632
1582,4086500,Queens,1215975.0,547613.001656,2352938.0,1685034.01512,1.45165140766,13409.6749019,2446082,1.3964,0.325,4.2967,0.7216,0.4503
1583,4086900,Queens,3486901.0,2309361.00776,4141620.0,6527025.1607,0.655484220554,12493.4106785,4278362,0.6345,0.3538,1.7934,0.5342,0.6623
1584,4087100,Queens,2540526.0,1605301.90476,4939199.0,4768480.85496,1.18195462484,12453.0865908,5636128,1.0358,0.3366,3.0768,0.5328,0.6319
1585,4088400,Queens,7820402.0,2735839.84622,4182934.0,16338876.9854,0.258365125325,15005.4337195,4221396,0.256,0.1674,1.5289,0.4786,0.3498
1586,4089200,Queens,11744046.0,4158676.67021,5975998.0,30989324.6872,0.193529548015,14837.2798168,5997350,0.1928,0.1342,1.437,0.379,0.3541
1587,4090700,Queens,11222654.0,2772399.28029,4412608.0,22021642.8067,0.208415468377,11642.4361864,4589651,0.2004,0.1259,1.5916,0.5096,0.247
1588,4091800,Queens,316745.0,52724.3036176,127459.0,12113690.9807,0.0147154983798,21774.4123793,178259,0.0105,0.0044,2.4175,0.0261,0.1665
1589,4091900,Queens,3098313.0,1382905.13363,2615850.0,4909113.29622,0.535762945627,11755.7195571,2630121,0.5329,0.2817,1.8916,0.6311,0.4463
1590,4092200,Queens,4228504.0,1485858.41854,1903710.0,6844418.0553,0.278547275254,21714.8757762,1906494,0.2781,0.2171,1.2812,0.6178,0.3514
1591,4092500,Queens,2289268.0,1131310.5269,1959122.0,3362669.10571,0.584999873065,12088.4208414,1967161,0.5826,0.3364,1.7317,0.6808,0.4942
1592,4092800,Queens,5080605.0,1812191.93522,2732834.0,8206266.9657,0.335035164161,21686.8180495,2749388,0.333,0.2208,1.508,0.6191,0.3567
1593,4092900,Queens,7091024.0,2658124.01149,4462877.0,10257413.3203,0.435783453432,10681.6918723,4470011,0.4351,0.2591,1.679,0.6913,0.3749
1594,4093800,Queens,3390273.0,1006055.47868,3050241.0,8701232.01016,0.353020468413,22204.1383174,3071713,0.3506,0.1156,3.0319,0.3896,0.2967
1595,4093900,Queens,3360468.0,1199294.41261,2253591.0,7072803.06456,0.319787357198,12584.0481774,2261793,0.3186,0.1696,1.8791,0.4751,0.3569
1596,4094500,Queens,8678513.0,3082808.59854,4504135.0,16426084.6721,0.275302793713,12950.1920712,4522147,0.2742,0.1877,1.461,0.5283,0.3552
1597,4094700,Queens,1974749.0,958043.689095,1568585.0,2935620.77799,0.535723827748,12509.2818806,1572682,0.5343,0.3264,1.6373,0.6727,0.4851
1598,4095400,Queens,3899491.0,1433632.76456,2361717.0,8742722.38649,0.275547466053,22678.3647135,2409035,0.2701,0.164,1.6474,0.446,0.3676
1599,4096400,Queens,4028436.0,1228038.65896,2297771.0,9239908.73565,0.280651148641,23000.3886782,2593191,0.2487,0.1329,1.8711,0.436,0.3048
1600,4097300,Queens,3610131.0,1001314.67918,1233054.0,5595370.20829,0.222835657621,14476.5607604,1246848,0.2204,0.179,1.2314,0.6452,0.2774
1601,4098100,Queens,4205906.0,1405104.03868,2037958.0,6956794.76774,0.294618724345,14708.9338248,2049602,0.2929,0.202,1.4504,0.6046,0.3341
1602,4098700,Queens,4593532.0,1479258.04364,2099409.0,7162698.05804,0.294688674979,15175.0019681,2110766,0.2931,0.2065,1.4192,0.6413,0.322
1603,4099100,Queens,7698454.0,2266360.03361,5071195.0,11557974.9909,0.441557193541,15602.3917533,5103507,0.4388,0.1961,2.2376,0.6661,0.2944
1604,4099200,Queens,1812323.0,619420.74901,1554550.0,6273200.97759,0.248071121196,24638.0404155,1556200,0.2478,0.0987,2.5097,0.2889,0.3418
1605,4101700,Queens,6918721.0,2145105.08673,3299773.0,10682968.8058,0.30977184902,15654.324257,3309283,0.3089,0.2008,1.5383,0.6476,0.31
1606,4102900,Queens,3041171.0,1020434.37827,1713424.0,5339720.32731,0.323633429107,15045.3475517,1728112,0.3209,0.1911,1.6791,0.5695,0.3355
1607,4103300,Queens,4384557.0,1494958.969,2081099.0,6525351.5685,0.32175170609,14758.5855124,2099543,0.3189,0.2291,1.3921,0.6719,0.341
1608,4103900,Queens,5660280.0,1941984.74797,2995955.0,9479740.76998,0.31651034272,14052.1120071,3000436,0.316,0.2049,1.5427,0.5971,0.3431
1609,4104700,Queens,6290815.0,1990019.39161,3893969.0,9061045.31462,0.430179727025,13653.0848921,3897878,0.4297,0.2196,1.9567,0.6943,0.3163
1610,4105900,Queens,4634053.0,1615704.67637,2274570.0,7002900.81829,0.324803971814,14628.6916391,2274570,0.3248,0.2307,1.4078,0.6617,0.3487
1611,4108500,Queens,3086325.0,953957.577381,1429921.0,4838779.26281,0.295922777674,16278.5243844,1431905,0.2955,0.1971,1.4989,0.6378,0.3091
1612,4109300,Queens,7059443.0,1767822.49546,2390492.0,11540422.1528,0.208812725227,17230.4434979,2409787,0.2071,0.1532,1.3522,0.6117,0.2504
1613,4109700,Queens,3151752.0,981529.119528,1584337.0,4751919.62267,0.334863197687,17249.9657726,1591243,0.3334,0.2066,1.6142,0.6633,0.3114
1614,4109900,Queens,2564730.0,1067318.12605,1574946.0,4114052.50473,0.3828210744,16522.6917747,1574946,0.3828,0.2594,1.4756,0.6234,0.4162
1615,4111300,Queens,3775568.0,1143753.34327,1680933.0,7825364.23309,0.216208721997,18353.2053419,1691912,0.2148,0.1462,1.4697,0.4825,0.3029
1616,4112300,Queens,1785168.0,770508.796868,1347778.0,3005919.33963,0.462514074037,17960.7581904,1390280,0.4484,0.2563,1.7492,0.5939,0.4316
1617,4112900,Queens,2306139.0,793764.078785,1294537.0,3764154.1685,0.343911790551,17377.9815098,1294537,0.3439,0.2109,1.6309,0.6127,0.3442
1618,4113300,Queens,1630091.0,584079.310898,842461.0,2802497.73632,0.30061076913,16780.2604847,842461,0.3006,0.2084,1.4424,0.5817,0.3583
1619,4113900,Queens,2631002.0,989957.45817,1936158.0,4132816.05246,0.470777788148,16292.1684255,1945638,0.4685,0.2395,1.9558,0.6366,0.3763
1620,4114100,Queens,3211962.0,1122658.87983,1596350.0,4816036.07894,0.33146554009,15750.7935103,1596350,0.3315,0.2331,1.4219,0.6669,0.3495
1621,4114700,Queens,2221721.0,732267.541989,1036648.0,3311049.88641,0.31460202526,15364.2381065,1041663,0.3131,0.2212,1.4157,0.671,0.3296
1622,4115100,Queens,2252395.0,540365.302324,741888.0,3192227.70071,0.233015332783,14896.848576,743838,0.2324,0.1693,1.3729,0.7056,0.2399
1623,4115500,Queens,1284228.0,504610.860837,970556.0,2013039.63893,0.484118633907,14706.9881263,974550,0.4821,0.2507,1.9234,0.638,0.3929
1624,4115700,Queens,2055037.0,814009.183643,1745881.0,3386397.12075,0.535799534225,14338.4322183,1814430,0.5156,0.2404,2.1448,0.6069,0.3961
1625,4115900,Queens,2337604.0,792078.329518,1792896.0,3326142.86983,0.550618861448,13811.7763296,1831437,0.539,0.2381,2.2635,0.7028,0.3388
1626,4116100,Queens,1360144.0,584850.557338,2459772.0,1908884.01588,1.29469783362,13415.9093869,2471428,1.2886,0.3064,4.2058,0.7125,0.43
1627,4116300,Queens,1891766.0,864485.4746,3290493.0,2707156.43829,1.22205091409,13813.7741483,3308283,1.2155,0.3193,3.8063,0.6988,0.457
1628,4116700,Queens,1064155.0,522906.697746,1131150.0,1787963.4013,0.634135463386,14391.2353689,1133811,0.6326,0.2925,2.1632,0.5952,0.4914
1629,4117100,Queens,2566542.0,1095271.41677,2032725.0,4280909.70652,0.474834822352,14822.8037973,2032725,0.4748,0.2559,1.8559,0.5995,0.4267
1630,4117500,Queens,3843932.0,1519144.30111,2820575.0,6052323.89071,0.46870872267,15586.4198898,2836777,0.466,0.251,1.8567,0.6351,0.3952
1631,4118100,Queens,1396716.0,536160.235214,904558.0,2096778.88162,0.443526023727,16521.1870408,929976,0.4314,0.2557,1.6871,0.6661,0.3839
1632,4118500,Queens,1065220.0,444638.023549,905429.0,1665902.13449,0.555686304036,14980.4623314,925719,0.5435,0.2669,2.0363,0.6394,0.4174
