,CensusTract,LotArea,FootPrint,FloorSpace,SurfaceArea,ct_density,dist_from_esb,Neighborhood,floorarea_sqft,s,p,f,l,r
1543,4026300,1239761.0,705385.229756,2047088.0,2172037.4114,0.945825329351,7253.88150898,Woodside,2054368,0.9425,0.3248,2.9021,0.5708,0.569
1544,4026400,1579530.0,524128.592999,823784.0,2739605.16386,0.376294370298,17711.3335367,South Jamaica,1030898,0.3007,0.1913,1.5717,0.5766,0.3318
1545,4026500,1000492.0,556261.316887,1591680.0,1974553.38314,0.806248143805,7555.13982018,Elmhurst-Maspeth,1591980,0.8061,0.2817,2.8614,0.5067,0.556
1546,4026600,1102578.0,412895.142215,855277.0,1861807.64126,0.45937989567,18020.241468,South Jamaica,855277,0.4594,0.2218,2.0714,0.5922,0.3745
1547,4026700,1430898.0,903699.563716,3765633.0,2259540.12584,1.68133814335,7936.49495502,Elmhurst,3799051,1.6665,0.3999,4.1669,0.6333,0.6316
1548,4026901,809813.0,529905.408538,1723108.0,1230343.78835,1.40050936683,8438.78286489,Elmhurst,1723108,1.4005,0.4307,3.2517,0.6582,0.6544
1549,4026902,559505.0,354244.118204,1349500.0,844998.022486,1.65106658581,8511.05961446,Elmhurst,1395148,1.597,0.4192,3.8095,0.6621,0.6331
1550,4027000,1226751.0,471872.526188,646106.0,1992018.84128,0.323891514794,17377.0128112,South Jamaica,645198,0.3243,0.2369,1.3692,0.6158,0.3847
1551,4027100,1053439.0,639702.914006,2675505.0,1496180.53818,1.78822336725,8727.07077697,Elmhurst,2675505,1.7882,0.4276,4.1824,0.7041,0.6073
1552,4027200,1158641.0,453208.834073,659232.0,1653862.64626,0.403375093759,17611.2471728,Baisley Park,667127,0.3986,0.274,1.4546,0.7006,0.3912
1553,4027300,1564721.0,977987.61597,2704647.0,2316635.91817,1.16748902095,9381.46272369,Jackson Heights,2704647,1.1675,0.4222,2.7655,0.6754,0.625
1554,4027400,1108604.0,375051.804635,612491.0,1546921.08573,0.400341688864,17719.4384486,Baisley Park,619297,0.3959,0.2425,1.6331,0.7167,0.3383
1555,4027500,1268629.0,787007.050112,2230875.0,1911640.18792,1.16699524005,9170.73586379,Jackson Heights,2230875,1.167,0.4117,2.8346,0.6636,0.6204
1556,4027600,1066452.0,358906.021077,527450.0,1708235.41035,0.309954352188,17824.0081504,Baisley Park,529475,0.3088,0.2101,1.4696,0.6243,0.3365
1557,4027700,1264387.0,754114.07498,2660197.0,1876123.38283,1.41792220296,8985.38881127,Jackson Heights,2660197,1.4179,0.402,3.5276,0.6739,0.5964
1558,4027800,1284444.0,335077.129386,1587122.0,1887113.13334,0.841031717686,18237.434247,Baisley Park,1587122,0.841,0.1776,4.7366,0.6806,0.2609
1559,4027900,1306377.0,660756.497992,2553843.0,1913241.96981,1.33482488901,8776.15556216,Jackson Heights,2553843,1.3348,0.3454,3.865,0.6828,0.5058
1560,4028000,1206438.0,411388.505222,604194.0,1775383.38743,0.34161297458,18292.3180435,St. Albans,606494,0.3403,0.2317,1.4687,0.6795,0.341
1561,4028100,1275096.0,673030.124363,2660505.0,1877449.70744,1.43989582746,8589.34795477,Jackson Heights,2703332,1.4171,0.3585,3.953,0.6792,0.5278
1562,4028200,1274138.0,517777.82409,704231.0,1960190.13305,0.359681945191,18794.0746397,St. Albans,705045,0.3593,0.2641,1.3601,0.65,0.4064
1563,4028300,1288212.0,860139.325365,3573253.0,1913172.8992,1.9386517557,8381.55196309,Jackson Heights,3708976,1.8677,0.4496,4.1543,0.6733,0.6677
1564,4028400,2838157.0,1048028.77645,1394172.0,4618712.40065,0.304263803003,18547.1576795,Baisley Park,1405307,0.3019,0.2269,1.3303,0.6145,0.3693
1565,4028500,1156275.0,548569.555414,2726183.0,1701419.41528,1.60229921883,8205.39961719,Jackson Heights,2726183,1.6023,0.3224,4.9696,0.6796,0.4744
1566,4028700,1390819.0,815632.339639,3102795.0,2104983.11362,1.47402370115,7987.30055967,Jackson Heights,3102795,1.474,0.3875,3.8042,0.6607,0.5864
1567,4028800,6387291.0,1089822.60616,1487831.0,8797331.25483,0.169481966384,18014.455954,Baisley Park,1490989,0.1691,0.1239,1.3652,0.726,0.1706
1568,4028900,1190937.0,710704.530693,2521311.0,1859020.46313,1.38442478232,7797.775792,Jackson Heights,2573674,1.3563,0.3823,3.5476,0.6406,0.5968
1569,4029100,1573702.0,838391.511815,2754358.0,2757506.8396,1.00587891938,7380.94628337,Jackson Heights,2773718,0.9989,0.304,3.2853,0.5707,0.5328
1570,4029300,757897.0,444425.683109,841620.0,1685392.72571,0.505188486346,7053.85608819,Woodside,851441,0.4994,0.2637,1.8937,0.4497,0.5864
1571,4029400,7343123.0,2163948.64321,3182945.0,11455690.2362,0.278580158349,18679.8664772,Springfield Gardens North,3191328,0.2778,0.1889,1.4709,0.641,0.2947
1572,4029500,1276512.0,502601.994675,1600298.0,1972793.0638,0.814174598174,6393.67310943,Woodside,1606198,0.8112,0.2548,3.184,0.6471,0.3937
1573,4029700,2538585.0,1468897.35104,2480664.0,5495566.56382,0.454911785886,6715.10928829,Woodside,2499998,0.4514,0.2673,1.6888,0.4619,0.5786
1574,4029900,3774069.0,526428.035926,726333.0,4515403.27855,0.160856728667,7198.99830239,park-cemetery-etc-Queens,726333,0.1609,0.1166,1.3797,0.8358,0.1395
1575,4030902,2865797.0,1136679.56731,2839852.0,4454458.6623,0.637620015208,7313.30382538,Jackson Heights,2840252,0.6375,0.2552,2.4984,0.6434,0.3966
1576,4030903,2567886.0,1112837.5601,2343249.0,3785525.77252,0.620430328873,7867.94747064,Jackson Heights,2348655,0.619,0.294,2.1057,0.6783,0.4334
1577,4030904,2462515.0,887819.806927,1959782.0,4328478.14443,0.460157573526,7619.92829978,Jackson Heights,1991782,0.4528,0.2051,2.2074,0.5689,0.3605
1578,4031700,3154103.0,1254412.83001,2226929.0,7587313.78022,0.294051500258,7478.76427928,Steinway,2231061,0.2935,0.1653,1.7753,0.4157,0.3977
1579,4032000,5579734.0,2587902.10821,3687941.0,11179976.0161,0.330210815719,20438.3604943,Springfield Gardens South-Brookville,3691749,0.3299,0.2315,1.4251,0.4991,0.4638
1580,4032700,1089524.0,579232.507519,1182698.0,1623732.5912,0.728382251123,8422.61474888,Jackson Heights,1182698,0.7284,0.3567,2.0418,0.671,0.5316
1581,4032800,2410002.0,631438.539946,967676.0,3952889.77867,0.248764335729,20711.3172208,Laurelton,983338,0.2448,0.1597,1.5325,0.6097,0.262
1582,4032900,2942491.0,1082302.76725,1749849.0,4703696.50051,0.75104207927,8505.6722598,Jackson Heights,3532674,0.372,0.2301,1.6168,0.6256,0.3678
1583,4033000,5801620.0,1846360.25072,2723048.0,8812000.37251,0.309578062265,19769.4513754,Springfield Gardens North,2728002,0.309,0.2095,1.4748,0.6584,0.3182
1584,4033401,2640741.0,908410.079539,1379531.0,6034825.01283,0.247754159702,19358.6160387,St. Albans,1495153,0.2286,0.1505,1.5186,0.4376,0.344
1585,4033402,6681820.0,1376539.41141,8021203.0,8160746.67852,0.982900623679,19082.2675474,Springfield Gardens North,8021203,0.9829,0.1687,5.8271,0.8188,0.206
1586,4033700,1089720.0,549875.60323,1113394.0,1623669.21558,0.685727110742,8660.34589887,Jackson Heights,1113394,0.6857,0.3387,2.0248,0.6711,0.5046
1587,4033900,1099171.0,533158.042917,1379225.0,1623371.59833,0.848442218292,8898.24385992,Jackson Heights,1377337,0.8496,0.3284,2.5869,0.6771,0.4851
1588,4034700,1806617.0,720715.889215,1125409.0,3982039.4979,0.283194328081,8524.22738017,Jackson Heights,1127691,0.2826,0.181,1.5615,0.4537,0.3989
1589,4035100,974668.0,546586.149639,1496305.0,1498730.09549,0.99978575496,9136.00383207,Jackson Heights,1498409,0.9984,0.3647,2.7375,0.6503,0.5608
1590,4035200,4101202.0,1377812.86285,1786533.0,6514364.169,0.275409533986,20358.3734974,St. Albans,1794118,0.2742,0.2115,1.2966,0.6296,0.336
1591,4035300,993630.0,509694.180153,1049505.0,1670746.1329,0.627696200727,9373.82877382,East Elmhurst,1048721,0.6282,0.3051,2.0591,0.5947,0.513
1592,4035700,3394234.0,1247444.2316,2198535.0,6503535.12191,0.338684878103,9467.44258707,East Elmhurst,2202649,0.3381,0.1918,1.7624,0.5219,0.3675
1593,4035800,3758524.0,1267421.7365,1768708.0,5641713.79748,0.31350544595,21014.338059,Laurelton,1768708,0.3135,0.2247,1.3955,0.6662,0.3372
1594,4036100,1034082.0,461711.156352,853405.0,1693934.95641,0.504107313429,9461.08026411,East Elmhurst,853925,0.5038,0.2726,1.8484,0.6105,0.4465
1595,4036300,930180.0,421023.553811,794197.0,1449334.88849,0.551257688161,9777.07686298,East Elmhurst,798957,0.548,0.2905,1.8863,0.6418,0.4526
1596,4036500,1127490.0,554835.631076,1048664.0,1787997.75905,0.586669639092,10025.8839447,East Elmhurst,1048964,0.5865,0.3103,1.89,0.6306,0.4921
1597,4036600,2419733.0,938535.795522,1463761.0,3983781.67175,0.55319497442,19568.0707346,St. Albans,2203808,0.3674,0.2356,1.5596,0.6074,0.3879
1598,4036700,1358276.0,583816.468836,991782.0,2109115.33496,0.471516177193,9779.10118379,East Elmhurst,994482,0.4702,0.2768,1.6988,0.644,0.4298
1599,4036800,1671070.0,645184.666449,994272.0,2511265.28918,0.396754976184,19570.3123245,St. Albans,996357,0.3959,0.2569,1.5411,0.6654,0.3861
1600,4037100,1100095.0,437466.217814,693355.0,1941692.49161,0.363418514028,10164.8369322,East Elmhurst,705647,0.3571,0.2253,1.5849,0.5666,0.3977
1601,4037300,1120469.0,516558.252551,1058512.0,2570489.24647,0.408700795556,10346.0717834,East Elmhurst,1050561,0.4118,0.201,2.0492,0.4359,0.461
1602,4037500,966675.0,580950.685579,1277550.0,1649123.59276,0.882985366526,9507.80718594,North Corona,1456152,0.7747,0.3523,2.1991,0.5862,0.601
1603,4037600,5567418.0,1726300.62511,2393021.0,8230896.92056,0.291347470773,20197.5049613,St. Albans,2398051,0.2907,0.2097,1.3862,0.6764,0.3101
1604,4037700,1034474.0,517188.231424,1060000.0,1580389.22153,0.663675116048,9706.42044523,North Corona,1048865,0.6707,0.3273,2.0495,0.6546,0.5
1605,4037900,1403406.0,724710.188607,1609772.0,2120846.44733,0.774797723837,10054.2227495,North Corona,1643227,0.759,0.3417,2.2213,0.6617,0.5164
1606,4038100,1601230.0,741842.06948,1958867.0,3062918.88918,0.659046835073,10506.1147252,North Corona,2018607,0.6395,0.2422,2.6405,0.5228,0.4633
1607,4038301,3806451.0,772706.531919,830762.0,6407119.97308,0.155594245806,11824.9281981,park-cemetery-etc-Queens,996911,0.1297,0.1206,1.0751,0.5941,0.203
1608,4038302,35580437.0,1485095.56194,2538846.0,54759310.8272,0.132765020052,10657.7020869,park-cemetery-etc-Queens,7270121,0.0464,0.0271,1.7096,0.6498,0.0417
1609,4038400,2111780.0,665904.643555,978257.0,3206706.15323,0.30546889961,20653.1237139,St. Albans,979549,0.3051,0.2077,1.4691,0.6586,0.3153
1610,4039400,2552483.0,843998.326974,1181893.0,3749394.04015,0.317375817867,19891.9026172,St. Albans,1189967,0.3152,0.2251,1.4003,0.6808,0.3307
1611,4039800,1394575.0,523250.863106,686306.0,2164072.42045,0.317968101944,19165.3496244,St. Albans,688106,0.3171,0.2418,1.3116,0.6444,0.3752
1612,4039900,984513.0,460770.330346,1015714.0,1819609.05144,0.572353714759,10973.0742561,Corona,1041460,0.5582,0.2532,2.2044,0.5411,0.468
1613,4040000,1262784.0,444129.065332,604391.0,2112654.24603,0.286081360041,19194.008659,St. Albans,604391,0.2861,0.2102,1.3608,0.5977,0.3517
1614,4040100,1508237.0,796482.079866,1774671.0,2267584.44527,0.794944595673,10594.1311112,North Corona,1802604,0.7826,0.3512,2.2281,0.6651,0.5281
1615,4040200,1531241.0,558319.866924,677484.0,2352448.77113,0.289524689489,18794.4433251,St. Albans,681092,0.288,0.2373,1.2134,0.6509,0.3646
1616,4040300,1424945.0,740017.932235,1779108.0,2137394.95431,0.853792134355,10328.4812016,North Corona,1824891,0.8324,0.3462,2.4041,0.6667,0.5193
1617,4040400,3339927.0,1070127.64655,1627288.0,5092779.1317,0.31731829679,18364.887363,St. Albans,1616032,0.3195,0.2101,1.5206,0.6558,0.3204
1618,4040500,927809.0,541587.079176,1100635.0,1393598.34545,0.793008260672,10172.2708713,North Corona,1105135,0.7898,0.3886,2.0322,0.6658,0.5837
1619,4040700,1406671.0,808354.39382,1890202.0,2147774.73122,0.897337123854,9882.51714689,North Corona,1927278,0.8801,0.3764,2.3383,0.6549,0.5747
1620,4040900,1111229.0,584788.233163,1370124.0,1641232.54966,0.834814055012,9729.17009032,North Corona,1370124,0.8348,0.3563,2.3429,0.6771,0.5263
1621,4041100,869479.0,451070.16998,961334.0,1481730.57676,0.651592141745,9955.60504348,Corona,965484,0.6488,0.3044,2.1312,0.5868,0.5188
1622,4041300,1000360.0,502758.148293,1119222.0,1709061.30136,0.683949135745,10248.3235511,Corona,1168911,0.6549,0.2942,2.2262,0.5853,0.5026
1623,4041400,3265912.0,1325231.20739,1926887.0,5132816.40318,0.375760371792,17524.5958447,South Jamaica,1928709,0.3754,0.2582,1.454,0.6363,0.4058
1624,4041500,1227304.0,565206.497341,1251911.0,1866262.03297,0.670812017757,10593.9029476,Corona,1251911,0.6708,0.3029,2.215,0.6576,0.4605
1625,4042400,3227489.0,1053021.06033,1316344.0,5544421.1937,0.239323448498,18560.5033936,St. Albans,1326910,0.2374,0.1899,1.2501,0.5821,0.3263
1626,4042600,5237490.0,355674.196757,931697.0,5575765.6398,0.0112092229189,18936.8565319,St. Albans,62500,0.1671,0.0638,2.6195,0.9393,0.0679
1627,4042700,1111052.0,566008.6089,1301056.0,1838967.67938,0.719274740297,10720.5297948,Corona,1322723,0.7075,0.3078,2.2987,0.6042,0.5094
1628,4043200,1608978.0,463938.096382,684423.0,2600532.49812,0.260560097015,18418.3367336,St. Albans,677595,0.2632,0.1784,1.4752,0.6187,0.2883
1629,4043400,1272864.0,462988.523253,645761.0,2213959.9153,0.290166951786,18105.6948914,South Jamaica,642418,0.2917,0.2091,1.3948,0.5749,0.3637
1630,4043701,855175.0,412820.300574,1268347.0,1615375.89078,0.778725253472,11183.9253952,Corona,1257934,0.7852,0.2556,3.0724,0.5294,0.4827
1631,4043702,1207261.0,638112.617133,2294306.0,1951899.30061,1.18028168732,10668.9251614,Corona,2303791,1.1754,0.3269,3.5955,0.6185,0.5286
1632,4043900,1114745.0,562815.605101,1319605.0,1772849.11114,0.753183670065,10640.576784,Corona,1335281,0.7443,0.3175,2.3446,0.6288,0.5049
1633,4044000,2637553.0,1005701.09619,1427248.0,4055561.19685,0.353545891778,17214.7895671,South Jamaica,1433827,0.3519,0.248,1.4192,0.6504,0.3813
1634,4044301,836200.0,367862.593143,1356787.0,1437697.86661,0.966519483872,10406.4578103,Corona,1389563,0.9437,0.2559,3.6883,0.5816,0.4399
1635,4044302,1644320.0,948495.621625,2005073.0,2992542.39288,0.666440015936,10006.0472194,Corona,1994350,0.67,0.317,2.114,0.5495,0.5768
1636,4044400,3989702.0,2681759.33451,4350800.0,9708088.77454,0.46610739818,16809.9342487,Jamaica,4525012,0.4482,0.2762,1.6224,0.411,0.6722
1637,4044601,1640918.0,1197297.4123,4583825.0,2419638.94695,1.91868253975,16253.1555112,Jamaica,4642519,1.8944,0.4948,3.8285,0.6782,0.7297
1638,4044602,1182009.0,591062.023507,1986148.0,1830580.37471,1.08315812154,16066.9796577,Jamaica,1982808,1.085,0.3229,3.3603,0.6457,0.5
1639,4044800,1513506.0,581630.824441,1197585.0,2240965.72164,0.537851600478,15670.5915815,Briarwood-Jamaica Hills,1205307,0.5344,0.2595,2.059,0.6754,0.3843
1640,4045000,1176485.0,500750.05074,714653.0,1819154.15771,0.394049617489,15455.8110477,Briarwood-Jamaica Hills,716837,0.3928,0.2753,1.4272,0.6467,0.4256
1641,4045200,1464476.0,321894.861858,895742.0,2217107.87732,0.402231217129,15830.5044471,Briarwood-Jamaica Hills,891790,0.404,0.1452,2.7827,0.6605,0.2198
1642,4045400,2038907.0,666400.630142,1621135.0,2517110.83184,0.648443040073,16233.9610257,Briarwood-Jamaica Hills,1632203,0.644,0.2647,2.4327,0.81,0.3268
1643,4045500,1380771.0,612605.311832,5710177.0,1594376.57931,3.58951083092,10208.2972032,Corona,5723032,3.5814,0.3842,9.3211,0.866,0.4437
1644,4045600,951554.0,352240.691612,518645.0,1696420.22215,0.30561649362,16223.8099232,Briarwood-Jamaica Hills,518454,0.3057,0.2076,1.4724,0.5609,0.3702
1645,4045700,1126378.0,518884.172189,1249500.0,1620253.91001,0.778181735721,9539.39962556,Elmhurst,1260852,0.7712,0.3202,2.4081,0.6952,0.4607
1646,4045800,1883999.0,586960.095449,1071951.0,2638048.10128,0.407377333066,16669.3053021,Jamaica Estates-Holliswood,1074681,0.4063,0.2225,1.8263,0.7142,0.3116
1647,4045900,1000254.0,490310.867722,1102735.0,1473337.16604,0.761250055895,9448.03308669,Elmhurst,1121578,0.7485,0.3328,2.2491,0.6789,0.4902
1648,4046000,1376578.0,899984.501652,2879097.0,2381695.31835,1.21400624913,16497.2222163,Jamaica,2891393,1.2088,0.3779,3.1991,0.578,0.6538
1649,4046100,786747.0,447579.640535,1017892.0,1226622.434,0.834112414416,9379.35309879,Elmhurst,1023141,0.8298,0.3649,2.2742,0.6414,0.5689
1650,4046200,1695556.0,898159.399281,2466114.0,2685518.57885,0.938565094969,16877.9800163,Jamaica,2520534,0.9183,0.3344,2.7457,0.6314,0.5297
1651,4046300,1104115.0,553637.112461,1406551.0,1710782.36033,0.832982051396,9392.80132301,Elmhurst,1425051,0.8222,0.3236,2.5406,0.6454,0.5014
1652,4046400,1528296.0,408726.071601,812581.0,2430135.78454,0.334376788807,16778.8092981,Jamaica Estates-Holliswood,812581,0.3344,0.1682,1.9881,0.6289,0.2674
1653,4046500,907844.0,503313.185181,1100120.0,1396723.10242,0.787872698671,9571.08834698,Elmhurst,1100440,0.7876,0.3604,2.1858,0.65,0.5544
1654,4046600,1921173.0,589457.218692,1936828.0,2589134.11959,0.748060127649,16877.3299875,Jamaica Estates-Holliswood,1936828,0.7481,0.2277,3.2858,0.742,0.3068
1655,4046700,1021427.0,596073.602213,2014343.0,1528977.78061,1.32907490597,9082.22261553,Elmhurst,2032126,1.3174,0.3899,3.3794,0.668,0.5836
1656,4046800,1591334.0,791661.849774,1311128.0,2471077.98323,0.548230371196,17393.4787452,Jamaica,1354720,0.5306,0.3204,1.6562,0.644,0.4975
1657,4046900,1119184.0,677129.325445,2588174.0,1629557.55254,1.61095568298,8872.42298869,Elmhurst,2625145,1.5883,0.4155,3.8223,0.6868,0.605
1658,4047000,1699297.0,776550.194785,1313490.0,2471021.54936,0.531557484936,17756.9325592,Jamaica,1313490,0.5316,0.3143,1.6914,0.6877,0.457
1659,4047100,1021275.0,497852.121276,1476368.0,1692064.8457,0.892802662876,8938.70987124,Elmhurst,1510680,0.8725,0.2942,2.9655,0.6036,0.4875
1660,4047200,3667346.0,953868.159833,1960616.0,5532951.50377,0.35725995405,17245.8966903,Jamaica Estates-Holliswood,1976702,0.3544,0.1724,2.0554,0.6628,0.2601
1661,4047300,1050513.0,638382.052217,3010047.0,1958959.65489,1.5690164891,8813.40977121,Elmhurst,3073640,1.5366,0.3259,4.7151,0.5363,0.6077
1662,4047500,1765442.0,868121.949708,2282301.0,3440538.9067,0.673387821742,8983.02430843,Elmhurst,2316817,0.6634,0.2523,2.629,0.5131,0.4917
1663,4047600,3607086.0,843690.142973,1257781.0,5807728.67777,0.214209559197,17841.7055322,Jamaica Estates-Holliswood,1244071,0.2166,0.1453,1.4908,0.6211,0.2339
1664,4047800,5167015.0,1514015.73587,2987320.0,7028450.39994,0.427249369224,18089.999231,Jamaica Estates-Holliswood,3002901,0.425,0.2154,1.9731,0.7352,0.293
1665,4047900,2275118.0,1068382.47315,2355544.0,4181150.28336,0.564562342902,8084.39342392,Elmhurst-Maspeth,2360520,0.5634,0.2555,2.2048,0.5441,0.4696
1666,4048000,1694103.0,665717.314554,972905.0,2484765.36426,0.394441670066,18022.8972031,Jamaica,980095,0.3915,0.2679,1.4614,0.6818,0.393
1667,4048100,1038248.0,531795.588912,1697531.0,1496671.33097,1.1342042604,8270.19384154,Elmhurst,1697531,1.1342,0.3553,3.1921,0.6937,0.5122
1668,4048200,1707177.0,559773.854886,937132.0,2454003.58087,0.381984772682,18420.7564471,Hollis,937392,0.3819,0.2281,1.6741,0.6957,0.3279
1669,4048300,1363285.0,627630.157212,1428253.0,2399980.59303,0.604636555901,7379.7746522,Elmhurst-Maspeth,1451116,0.5951,0.2615,2.2756,0.568,0.4604
1670,4048400,3024361.0,1219864.38902,1862333.0,4466742.56934,0.427727582313,18920.0242115,Hollis,1910549,0.4169,0.2731,1.5267,0.6771,0.4033
1671,4048500,1932556.0,1037442.54839,2389035.0,3666289.00574,0.679857751557,7694.60247137,Elmhurst-Maspeth,2492555,0.6516,0.283,2.3028,0.5271,0.5368
1672,4048900,1586589.0,959535.706315,1449383.0,3743760.54742,0.4435318389,7642.07381072,Elmhurst-Maspeth,1660477,0.3871,0.2563,1.5105,0.4238,0.6048
1673,4049200,3219909.0,997883.535538,1954108.0,5157271.02492,0.378903491897,18702.9635453,Jamaica Estates-Holliswood,1954108,0.3789,0.1935,1.9583,0.6243,0.3099
1674,4049301,1191984.0,451632.713752,982598.0,1764042.76764,0.557014840017,7718.24864398,Maspeth,982598,0.557,0.256,2.1757,0.6757,0.3789
1675,4049302,1750264.0,869655.366681,1835765.0,2966532.18251,0.622974532653,7911.43968396,Maspeth,1848074,0.6188,0.2932,2.1109,0.59,0.4969
1676,4049500,659293.0,281891.067177,578988.0,1321263.62632,0.439938698395,8086.20192551,Maspeth,581275,0.4382,0.2133,2.0539,0.499,0.4276
1677,4049600,1932000.0,793668.99972,1098308.0,2943686.95491,0.373106249687,19587.8016813,Queens Village,1098308,0.3731,0.2696,1.3838,0.6563,0.4108
1678,4049700,1487782.0,612053.75625,1287946.0,2127232.70338,0.611079830587,8069.69382711,Maspeth,1299909,0.6055,0.2877,2.1043,0.6994,0.4114
1679,4049900,2317501.0,1118354.04081,2264479.0,5062212.01805,0.463957256556,8351.12337676,Elmhurst,2348650,0.4473,0.2209,2.0248,0.4578,0.4826
1680,4050000,2049409.0,717182.201769,1811504.0,3612066.0979,0.493411790287,18564.4278453,Hollis,1782236,0.5015,0.1986,2.5259,0.5674,0.3499
1681,4050201,1199222.0,421502.21164,584236.0,1810554.36802,0.328568978931,18869.540096,Hollis,594892,0.3227,0.2328,1.3861,0.6624,0.3515
1682,4050202,1077409.0,363953.280994,519176.0,1645285.31402,0.315553779989,19305.4186693,Hollis,519176,0.3156,0.2212,1.4265,0.6548,0.3378
1683,4050400,1522151.0,522182.797324,793134.0,2327566.89971,0.340151769686,19020.9101109,Hollis,791726,0.3408,0.2243,1.5189,0.654,0.3431
1684,4050500,673296.0,299948.128609,695242.0,1224020.37615,0.567998714357,9339.34373859,Middle Village,695242,0.568,0.2451,2.3179,0.5501,0.4455
1685,4050600,1477532.0,518652.172101,694570.0,2218356.93256,0.313101101904,19400.0163569,Hollis,694570,0.3131,0.2338,1.3392,0.666,0.351
1686,4050700,2217421.0,850333.395649,1701520.0,3935014.90756,0.432404969224,8628.57242765,Middle Village,1701520,0.4324,0.2161,2.001,0.5635,0.3835
1687,4050800,1586664.0,703513.718175,1053449.0,2363416.27742,0.446116500962,19672.8200122,Hollis,1054359,0.4457,0.2977,1.4974,0.6713,0.4434
1688,4051000,1295197.0,457463.735336,662324.0,1989781.12357,0.332582811326,19718.3576789,Hollis,661767,0.3329,0.2299,1.4478,0.6509,0.3532
1689,4051100,1517599.0,565685.554646,1005136.0,3048433.92604,0.339641935866,7034.10277369,Maspeth,1035376,0.3297,0.1856,1.7768,0.4978,0.3728
1690,4051200,2447998.0,906826.173141,1143925.0,4044798.63073,0.28302249494,19941.0557718,Queens Village,1144769,0.2828,0.2242,1.2615,0.6052,0.3704
1691,4051300,1405750.0,560812.876985,1134119.0,2082794.29342,0.547006972124,7467.46650929,Maspeth,1139303,0.5445,0.2693,2.0223,0.6749,0.3989
1692,4051500,1540954.0,653814.36259,1610178.0,2419820.73247,0.67268040899,7106.88622389,Maspeth,1627766,0.6654,0.2702,2.4627,0.6368,0.4243
1693,4051600,1282417.0,494613.901056,703230.0,1983892.44753,0.354469820617,20431.9272808,Queens Village,703230,0.3545,0.2493,1.4218,0.6464,0.3857
1694,4051700,1349805.0,587582.048904,1057214.0,2639981.84185,0.410633127401,7019.21262449,Maspeth,1084064,0.4005,0.2226,1.7993,0.5113,0.4353
1695,4051800,1235831.0,487298.693658,721708.0,1827884.20896,0.394832449705,20113.0925846,St. Albans,721708,0.3948,0.2666,1.481,0.6761,0.3943
1696,4052000,1240752.0,518190.213128,798525.0,1853857.83413,0.430736912669,19911.6502454,St. Albans,798525,0.4307,0.2795,1.541,0.6693,0.4176
1697,4052100,1261768.0,677424.791506,1125656.0,2033478.61567,0.54618523718,7410.3711474,Maspeth,1110656,0.5536,0.3331,1.6617,0.6205,0.5369
1698,4052200,1236920.0,401454.90938,580819.0,1827899.34687,0.317752178748,19713.6012858,St. Albans,580819,0.3178,0.2196,1.4468,0.6767,0.3246
1699,4052400,1448922.0,529505.654407,728613.0,2111656.3039,0.345043366505,19242.8630917,St. Albans,728613,0.345,0.2508,1.376,0.6862,0.3654
1700,4052500,1310751.0,697602.994822,1188889.0,2175165.12591,0.553420513073,7048.91480504,Maspeth,1203781,0.5466,0.3207,1.7042,0.6026,0.5322
1701,4052600,1344980.0,498437.365465,741856.0,1962757.76448,0.37796615223,19639.0273278,St. Albans,741856,0.378,0.2539,1.4884,0.6853,0.3706
1702,4052800,1302388.0,468397.499368,662372.0,1941631.02616,0.341142055867,19823.7135973,St. Albans,662372,0.3411,0.2412,1.4141,0.6708,0.3596
1703,4053000,1716474.0,601185.570982,851346.0,2477580.92338,0.34433022629,20183.7530357,St. Albans,853106,0.3436,0.2427,1.4161,0.6928,0.3502
1704,4053100,2880758.0,1728542.59032,2521091.0,4558842.34543,0.56572476181,6697.51668195,Maspeth,2579050,0.553,0.3792,1.4585,0.6319,0.6
1705,4053200,1280976.0,543225.67354,788043.0,2043402.25549,0.385652407832,20312.9246442,Queens Village,788043,0.3857,0.2658,1.4507,0.6269,0.4241
1706,4053401,1780246.0,603639.896934,1066196.0,2799985.29399,0.383100583529,20823.8278591,Cambria Heights,1072676,0.3808,0.2156,1.7663,0.6358,0.3391
1707,4053500,3800977.0,2423993.90686,3161226.0,5465859.14672,0.618154970574,6378.66026882,Maspeth,3378748,0.5784,0.4435,1.3041,0.6954,0.6377
1708,4053601,1360245.0,472092.53487,619077.0,2059465.98843,0.300600739938,20457.0450286,Queens Village,619077,0.3006,0.2292,1.3113,0.6605,0.3471
1709,4053800,1311608.0,480646.034036,658958.0,2031701.23342,0.324338042012,20795.6341334,Queens Village,658958,0.3243,0.2366,1.371,0.6456,0.3665
1710,4053900,4373901.0,1615466.26329,2814824.0,6525759.68907,0.447961944553,6458.89740554,Ridgewood,2923292,0.4313,0.2476,1.7424,0.6703,0.3693
1711,4054000,3661938.0,1339781.61814,1803294.0,5627808.74602,0.321266247948,20303.9132179,Queens Village,1808025,0.3204,0.2381,1.346,0.6507,0.3659
1712,4054200,3887957.0,1522221.94925,2045535.0,5824785.49092,0.350934640114,19958.980994,Queens Village,2044119,0.3512,0.2613,1.3438,0.6675,0.3915
1713,4054500,775227.0,506537.263061,1233752.0,1221365.56287,1.0141533687,7596.59221272,Ridgewood,1238652,1.0101,0.4147,2.4357,0.6347,0.6534
